Track ID,Title,Album,Artist,BPM,Comment,Composer,Genre,Grouping,ISRC,Lyrics,ProNumber,Release Date,Year,External ID,Tag category: Mood/feel,Tag category: Lyric themes,Tag category: Tempo,Tag category: Instrument,Tag category: Vocals,Tag category: Genre,Tag category: Type,Internal comment,Client comment,track_formats,[read-only] Duration,Writer 1 Name,Writer 1 Percentage,Writer 1 PRO,Writer 1 Publisher,Writer 2 Name,Writer 2 Percentage,Writer 2 PRO,Writer 2 Publisher,Writer 3 Name,Writer 3 Percentage,Writer 3 PRO,Writer 3 Publisher,Writer 4 Name,Writer 4 Percentage,Writer 4 PRO,Writer 4 Publisher
167188938,This Puzzle - Stripped,An Ash Bash,Ashleigh Brucker,88,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Music Maykers, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (34%) ASCAP Erik Nelson (33%) ASCAP Patrik Sheridan (33%) ASCAP,Country,ONE STOP - G Putnam Music owns Masters & Publishing Control,QZ-GD6-21-00060,"Sometimes I wake up feeling so low
Yeah, I have friends and family
Still this place don't feel like home
Life just ain't what I thought it would be
I get up, grab a cup of coffee, start my morning routine
Play some music, search the sky, feeling kind of empty
It's like something's missing and it keeps me guessing
Looking for answers and blessings
So much a struggle and I easily stumble
Making my way, trying to find the piece that I am in this puzzle
Maybe it's faith, maybe it's this maze
I'm walking 'round, feeling half-dazed
See people chasing money, blindly running
Right past moments they should embrace
Head out, grab my purse and keys, so dang ready to leave
Play some music, one more night, looking for what I need
It's like something's missing and it keeps me guessing
Looking for answers and blessings
So much a struggle and I easily stumble
Making my way, trying to find the piece that I am in this puzzle
Sometimes I think it must all make sense, that everyone gets how the pieces fit
They see a rock, I see a gem. They see the yard, I see the fence.
It's like they all belong and I'm stuck out here, seeing it all real wrong
Something's missing and it keeps me guessing
Looking right past the lessons
So much a struggle and I easily stumble
Making my way, trying to find the piece I am
Oh, something's missing and it keeps me guessing
Who knows? Maybe I'm pressing
So much a struggle and I easily stumble
Making my way, trying to find the piece I am in this puzzle
Oh, it's this puzzle
The pieces don't fit",922822222,,2008,,"Reflective, Positive, Bright","Life, Hope, Home, Identity, Struggle",Midtempo,"Percussion, Drums, Bass, Acoustic guitar",Female vocal,Country,"One stop, Mainstream, Demo",,,mp3,0:03:37,Erik William Nelson,50,ASCAP,G Putnam Music,Gregory D Putnam,50,ASCAP,G Putnam Music,,,,,,,,
167189069,This Puzzle INSTRO EbMaj 88bpm,Elle’s Bells,Patrik Sheridan,87,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Music Maykers, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (34%) ASCAP Erik Nelson (33%) ASCAP Patrik Sheridan (33%) ASCAP,Country/AC,ONE STOP - G Putnam Music owns Masters & Publishing Control,QZ-GD6-21-00060,,893097974,,,,"Uplifting, Upbeat, Positive, Happy, Bright",,Midtempo,"Percussion, Drums, Bass, Acoustic guitar",,"Pop, Country","One stop, Mainstream, Demo",,,mp3,0:03:34,Erik William Nelson,33,ASCAP,G Putnam Music,Gregory D Putnam,34,ASCAP,G Putnam Music,Patrik J Sheridan,33,ASCAP,G Putnam Music,,,,
167191228,Thinkin' about You,Really Lilli,Lilli O'Dowd,,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Music Maykers, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",Clayton Michael Gunn (100%) ASCAP 462448938,Power Ballad,ONE STOP - G Putnam Music owns Masters & Publishing Control,,"I keep thinking about how
I can't be thinking 'bout you
How can I be keeping my distance
when your voice is what was pulling me through
And I don't know why, I'm still sleeping on the floor
and after all this time, I'm second guessing myself
And I don't know how you wouldn't come back if you could
And I don't know why this house feels bigger than it should
I keep crying forever
Can't keep myself locked up inside
The clock's still stuck on quarter to midnight
The hours turn the days into nights
And I don't know who you've moved on to now
Did you tell her it's forever when you only want right now?
And I don't know if it makes you feel like a man
to crash through like waves then wash me away like the sand
Here I am, back to where I began
Begging and hoping to trust myself again
Picking up the pieces of my shattered broken heart
Getting up off of my knees and dragging myself back to the start
I've been thinking about how
I can't keep thinking 'bout you",,,2022,,,,,,,,,,,mp3,0:02:56,Clayton Michael Gunn,100,ASCAP,G Putnam Music,,,,,,,,,,,,
167191331,Those Days,Heart for Heart,KLEIGH,89,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Music Maykers, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",Clayton Michael Gunn (100%) ASCAP 462448938,Singer-Songwriter,ONE STOP - G Putnam Music owns Masters & Publishing Control,,"I had you in my arms
You were right next to me
I had the whole world
right there at my feet
I looked into your eyes
and I could not believe
What a girl like you
was doing with a man like me
But those days
were over yesterday
And those moments
are gone
gone, gone
I still remember
When you held my hand
When I held you, girl
the world was in my hands
But now it's over
and I think of what I miss
I would give anything
for just one more precious kiss
But those days
were over yesterday
And those moments
are gone
Hey, hey
And there are so many words
that I had left to say
So how, girl
Tell me how am I meant to carry on",,,,,"Reflective, Powerful","Love, Life, Breakup, Betrayal, Longing, Loss, Regret, Struggle, Overwhelmed, Hurt, Exhausted, Aimless, Resentful, SINCERE, feeling low, Unsettled, Grim, Haunting",Midtempo,"Synth, Strings, Percussion, Acoustic guitar",Male vocal,"Singer/songwriter, Folk, Country","One stop, Mainstream, Demo",,,mp3,0:04:15,Clayton Michael Gunn,100,ASCAP,G Putnam Music,,,,,,,,,,,,
167191683,Twist n' Turns - INSTRO,He Has Jazz,Michael Scherer,125,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Music Maykers, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (10%) ASCAP Michael Douglas Scherer (90%) ASCAP,Film,,,,,,,,"Uplifting, Upbeat, Retro, Quirky, Positive, Playful, Happy, Fun, Confident, Bright",,Uptempo,"Percussion, Horns, Electric guitar, Drums, Bass, Saxophone, Keyboard",Instrumental,Funk,,,,mp3,0:02:54,Michael Scherer,90,ASCAP,G Putnam Music,Gregory D Putnam,10,ASCAP,G Putnam Music,,,,,,,,
167191822,Wanna Know You,Lovin’ Love,KLEIGH,97,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Music Maykers, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",Clayton Michael Gunn (100%) ASCAP 462448938,Singer Songwriter,ONE STOP - G Putnam Music owns Masters & Publishing Control,,"Yeah
The whole bar just stopped and stared
When she walked into the room
Yeah
Six-foot beauty with long black hair
Oh yeah, she was
Skinny jeans and bulletproof
Yeah
And I wanna know you
Yeah
And yeah, yes I do
Oh, yes I do, yeah
She came and sat down at the bar
I tried to think of words to say
Oh, yes I did
I knew I wouldn't get very far
No way
If I could not work a play
Yeah
And I wanna know you, wanna know you
Oh yeah, yes I do
Oh, yes I do, yeah
And girl, I'll let me show you, let me show you
All the things, all the things that I can do
Yeah
Yeah
We both talked for a little while
I made her laugh, she made me smile
Oh, yes she did
Then she left and disappeared
Yeah
And it's a shame
'Cause I ain't seen that girl for years
And I wanna know you, wanna know you
And yeah, yes I do
Oh, yes I do, yeah
And girl, let me show you, let me show you
all the things, all the things that we can do
We can do, yeah
all the things, all the things
All the things we can do
All the things, all the things, all the things that we can do
Yeah",,,,,"Reflective, Moody, Hopeful, Atmospheric","Love, Connection, Fun, Time",Midtempo,"Electric guitar, Drums, Bass, Acoustic guitar",Male vocal,"Rock, Country",,,,mp3,0:04:24,Clayton Michael Gunn,100,ARTISJUS,G Putnam Music,,,,,,,,,,,,
167191823,The War,Rough House,KLEIGH,84,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Music Maykers, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",Clayton Michael Gunn (100%) ASCAP 462448938,Film,ONE STOP - G Putnam Music owns Masters & Publishing Control,,"I found myself unbroken
For a moment in time
Wishing I had the answers
Had the perfect lines
But I'm reminded of what I am
A shell of what I used to be
Even though it may never happen
I long to be set free
Free from a mind that weighs a million tons
Constantly reminded of what I've done
For a moment I saw the future and I had won
The war that rages inside
The war that rages inside
The war that rages inside
That night I lost a part of me
That I had took for granted
I always thought I would believe
In happily ever afters
You struck me with a wound
That cut my soul so deep
I'd spend years trying to find my way
While the ones that love me weep
So how come I have to live this way
What I picture in my youth and what I'm living today
I wanna be free from a mind that weighs a million tons
Constantly reminded of what I've done
For a moment I saw the future and I had won
The war that rages inside
The war that rages inside
The demons that reside in my mind",,,,,"Powerful, Dark","Heartbreak, Longing, Loss, Pain, Struggle",Slow,"Synth, Percussion, Electric guitar, Drums, Bass",Male vocal,Country,"One stop, Mainstream, Demo",,,mp3,0:03:49,Clayton Michael Gunn,100,ASCAP,G Putnam Music,,,,,,,,,,,,
167191851,A Woman Knows - NS,Clearly,Lisa Perry,116,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Music Maykers, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (50 G Putnam (50%) ASCAP Erik Nelson (50%) ASCAP,TRAD Coutry,ONE STOP - G Putnam Music owns Masters & Publishing Control,,"I hear you sneakin' through the back door
out late again - I wonder what for
You tell me stories I can see right through
Then you shut me down when I question you
Oh I've been tough, but each time something's lost
and I'm finding that I've had enough
A woman knows love's slow rush - that inner trust, that gentle touch
A woman knows something's wrong - when the feeling's gone
Love grows cold -a woman knows
A woman knows
You hear my voice and not my words
Don't listen for meaning but that's not the worst
It's twisted truth, a strange scent
It's never asking me where I went
You look so empty, so full of indifference
Do you even care what happens to us?
A woman knows love's slow rush - that inner trust, that gentle touch
A woman knows something's wrong - when the feeling's gone
Love grows cold -a woman knows
A woman knows
I turn out the lights and close my eyes
I feel so alone, just me and your lies
Then I stare at the window at the silent night
Starlight, star bright, clear as you shine
It's time for goodbye
Oh, yeah yeah
A woman knows love's slow rush - that inner trust, that gentle touch
A woman knows something's wrong - when the feeling's gone
Love has grown cold -a woman knows
A woman knows
It's time to move on
Time to let go
A woman knows
A woman knows
Deep in her soul
A woman knows",922821960,,,,"Sad, Reflective, Positive, Hopeful","Survival, Love, Freedom, Empowerment, Breakup, heartfelt, Longing, Time, Intimate, Accepted, Lonely, Exhausted, Burnt Out, Resentful, SINCERE, Caution, courage, Emboldened",Uptempo,"Piano, Percussion, Electric guitar, Drums, Bass",Female vocal,"Soul, R&B, Country","One stop, Mainstream, Demo",,,mp3,0:04:28,Erik William Nelson,50,ASCAP,G Putnam Music,Gregory D Putnam,50,ASCAP,G Putnam Music,,,,,,,,
167282487,A Woman Knows - No Steel,Music Maykers,Lisa Perry,,,,,,,,,,,,,,,,,,,,,mp3,0:04:28,,,,,,,,,,,,,,,,
167283006,A WOMAN KNOWS,TRAD Rich n' All,Dyanne Harvey,116,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Music Maykers, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (50 G Putnam (50%) ASCAP Erik Nelson (50%) ASCAP,TRAD Coutry,ONE STOP - G Putnam Music owns Masters & Publishing Control,,"I hear you sneakin' through the back door
out late again - I wonder what for
You tell me stories I can see right through
Then you shut me down when I question you
Oh I've been tough, but each time something's lost
and I'm finding that I've had enough
A woman knows love's slow rush - that inner trust, that gentle touch
A woman knows something's wrong - when the feeling's gone
Love grows cold -a woman knows
A woman knows
You hear my voice and not my words
Don't listen for meaning but that's not the worst
It's twisted truth, a strange scent
It's never asking me where I went
You look so empty, so full of indifference
Do you even care what happens to us?
A woman knows love's slow rush - that inner trust, that gentle touch
A woman knows something's wrong - when the feeling's gone
Love grows cold -a woman knows
A woman knows
I turn out the lights and close my eyes
I feel so alone, just me and your lies
Then I stare at the window at the silent night
Starlight, star bright, clear as you shine
It's time for goodbye
Oh, yeah yeah
A woman knows love's slow rush - that inner trust, that gentle touch
A woman knows something's wrong - when the feeling's gone
Love has grown cold -a woman knows
A woman knows
It's time to move on
Time to let go
A woman knows
A woman knows
Deep in her soul
A woman knows",922821960,,,,"Sad, Reflective, Positive, Hopeful","Survival, Love, Freedom, Empowerment, Breakup, heartfelt, Longing, Time, Intimate, Accepted, Lonely, Exhausted, Burnt Out, Resentful, SINCERE, Caution, courage, Emboldened",Uptempo,"Piano, Percussion, Electric guitar, Drums, Bass",Female vocal,"Soul, R&B, Country","One stop, Mainstream, Demo",,,"wav,mp3",0:04:27,Erik William Nelson,50,ASCAP,G Putnam Music,Gregory D Putnam,50,ASCAP,G Putnam Music,,,,,,,,
167283009,A WOMAN KNOWS - INSTRO,Slight Light,Music Maykers,116,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Music Maykers, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (50 G Putnam (50%) ASCAP Erik Nelson (50%) ASCAP,TRAD Coutry,ONE STOP - G Putnam Music owns Masters & Publishing Control,,,922821960,,,,"Sad, Reflective, Positive, Hopeful",,Uptempo,"Piano, Percussion, Electric guitar, Drums, Bass",Female vocal,"Soul, R&B, Country","One stop, Mainstream, Demo",,,"wav,mp3",0:04:28,Erik William Nelson,50,ASCAP,G Putnam Music,Gregory D Putnam,50,ASCAP,G Putnam Music,,,,,,,,
167283567,ALL I WANT IS YOU - INSTRO,Desperate & Dirty,Music Maykers,120,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Music Maykers, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg","G Putnam (50%) ASCAP Erik Nelson (50%) ASCAP // Erik William Nelson 50%, G Putnam Music, ASCAP; Gregory D Putnam 50%, G Putnam Music, ASCAP",Country Rock,ONE STOP - G Putnam Music owns Masters & Publishing Control,QZ-GD6-21-00094,"I’m feelin’ somethin’ – tell me girl – does it show? 
I’m bein’ drawn in n’ am losin’ control
It might be your smile – it might be -- the moon glow (or)
Bein’ in your arms when we’re out here together standin’ toe-to-toe 
I think it’s love, but I don’t really know 
Thought love was somethin’ that I could take slow
Your sweet smile says it’s gonna be all right
…Nothin’ to fear – nothin’ to fight n’
I don’t want to – want to 
‘Cause all I want is you 
All I really want tonight is you 
I’m fallin’ for you - oh girl – it’s gotta show
Like a cowboy - gettin’ bucked – by a wild bull
I fell to the ground - my head’s spinnin’ ‘round…feelin’ dizzy
Since it happened – I’m always laughin’ – my dream’s a reality 
I think it’s love, but I don’t really know 
Thought love was somethin’ that I could take slow
Your sweet smile says it’s gonna be all right
…Nothin’ to fear – nothin’ for me to fight n’
I don’t want to – that’s true 
‘Cause all I want is you 
Girl, there are things I need – like air to breathe
Like food n’ water but if that’s all I got here
I’ll be fine as long as you are next to me
‘Cause this feelin’s strong n’ I believe
All I wanna do 
Is be right here with you…yeah…whoa 
I think it’s love, but I don’t really know 
Thought love was somethin’ that I could take slow
Your sweet smile says it’s gonna be all right
…Nothin’ to fear – nothin’ to fight n’
I don’t want to – want to 
‘Cause all I want is you 
All I really want tonight is you",893097693,,2023,,"Warm, Uplifting, Upbeat, Swagger, Sexy, Reflective, Powerful, Positive, Playful, Hopeful, Happy, Gritty, Fun, Energetic, Emotive, Driving, Confident, Bright, Anthemic","Love, Happiness, Fear, Romance, Strength",Uptempo,"Synth, Electric guitar, Drums, Bass","Male vocal, Instrumental, Female vocal","Rock, Pop, Metal, Country","One stop, Mainstream, Demo",,,"wav,mp3",0:03:50,Erik William Nelson,50,ASCAP,G Putnam Music,Gregory D Putnam,50,ASCAP,G Putnam Music,,,,,,,,
